frameId,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,height,swimmerId,underwater,interpolateData
1238,1010.0345,472.977,965.909,650.99,1054.16,650.99,1054.16,294.964,965.909,294.964,1385.5,380.0,1362.0,403.0,1409.0,403.0,1409.0,357.0,1362.0,357.0,356.026,0,True,False
1239,1010.0345,472.977,965.909,650.99,1054.16,650.99,1054.16,294.964,965.909,294.964,1385.5,380.0,1362.0,403.0,1409.0,403.0,1409.0,357.0,1362.0,357.0,356.026,0,True,False
1240,1049.825,483.23900000000003,1004.22,671.567,1095.43,671.567,1095.43,294.911,1004.22,294.911,1385.0,380.0,1362.0,403.0,1408.0,403.0,1408.0,357.0,1362.0,357.0,376.656,0,True,False
1241,1043.86,505.28000000000003,1015.91,639.186,1071.81,639.186,1071.81,371.374,1015.91,371.374,1384.5,380.0,1361.0,403.0,1408.0,403.0,1408.0,357.0,1361.0,357.0,267.812,0,True,False
1242,1043.86,505.28000000000003,1015.91,639.186,1071.81,639.186,1071.81,371.374,1015.91,371.374,1384.5,380.0,1361.0,403.0,1408.0,403.0,1408.0,357.0,1361.0,357.0,267.812,0,True,False
1243,1012.931,468.48749999999995,977.642,527.338,1048.22,527.338,1048.22,409.637,977.642,409.637,1384.5,381.0,1361.0,404.0,1408.0,404.0,1408.0,358.0,1361.0,358.0,117.70099999999996,0,True,False
1244,1012.931,468.48749999999995,977.642,527.338,1048.22,527.338,1048.22,409.637,977.642,409.637,1384.5,381.0,1361.0,404.0,1408.0,404.0,1408.0,358.0,1361.0,358.0,117.70099999999996,0,True,False
1245,1023.311,500.79949999999997,998.212,542.064,1048.41,542.064,1048.41,459.535,998.212,459.535,1384.5,381.0,1361.0,404.0,1408.0,404.0,1408.0,358.0,1361.0,358.0,82.52899999999994,0,True,False
1246,1021.7909999999999,494.9235,998.212,533.253,1045.37,533.253,1045.37,456.594,998.212,456.594,1384.0,381.0,1360.0,404.0,1408.0,404.0,1408.0,358.0,1360.0,358.0,76.65900000000005,0,True,False
1247,1021.7909999999999,494.9235,998.212,533.253,1045.37,533.253,1045.37,456.594,998.212,456.594,1383.5,381.0,1360.0,404.0,1407.0,404.0,1407.0,358.0,1360.0,358.0,76.65900000000005,0,True,False
1248,1034.9965,527.342,998.223,692.187,1071.77,692.187,1071.77,362.497,998.223,362.497,1383.5,381.0,1360.0,404.0,1407.0,404.0,1407.0,358.0,1360.0,358.0,329.69,0,True,False
1249,1034.9965,527.342,998.223,692.187,1071.77,692.187,1071.77,362.497,998.223,362.497,1383.5,381.0,1360.0,404.0,1407.0,404.0,1407.0,358.0,1360.0,358.0,329.69,0,True,False
1250,1034.9965,527.342,998.223,692.187,1071.77,692.187,1071.77,362.497,998.223,362.497,1383.5,381.0,1360.0,404.0,1407.0,404.0,1407.0,358.0,1360.0,358.0,329.69,0,True,False
1251,1021.7885,543.5415,951.027,712.776,1092.55,712.776,1092.55,374.307,951.027,374.307,1383.5,381.0,1360.0,404.0,1407.0,404.0,1407.0,358.0,1360.0,358.0,338.46899999999994,0,True,False
1252,1021.7885,543.5415,951.027,712.776,1092.55,712.776,1092.55,374.307,951.027,374.307,1383.0,381.0,1360.0,404.0,1406.0,404.0,1406.0,358.0,1360.0,358.0,338.46899999999994,0,True,False
1253,1011.534,556.76,927.598,706.869,1095.47,706.869,1095.47,406.651,927.598,406.651,1382.5,381.0,1359.0,404.0,1406.0,404.0,1406.0,358.0,1359.0,358.0,300.218,0,True,False
1254,1011.534,556.76,927.598,706.869,1095.47,706.869,1095.47,406.651,927.598,406.651,1382.5,381.0,1359.0,404.0,1406.0,404.0,1406.0,358.0,1359.0,358.0,300.218,0,True,False
1255,1082.2115000000001,587.6469999999999,974.783,695.088,1189.64,695.088,1189.64,480.206,974.783,480.206,1382.5,381.0,1359.0,404.0,1406.0,404.0,1406.0,358.0,1359.0,358.0,214.88199999999995,0,True,False
1256,1043.876,593.555,889.382,692.15,1198.37,692.15,1198.37,494.96,889.382,494.96,1382.5,382.0,1359.0,405.0,1406.0,405.0,1406.0,359.0,1359.0,359.0,197.19,0,True,False
1257,1043.876,593.555,889.382,692.15,1198.37,692.15,1198.37,494.96,889.382,494.96,1382.5,382.0,1359.0,405.0,1406.0,405.0,1406.0,359.0,1359.0,359.0,197.19,0,True,False
1258,905.5435,553.8195000000001,856.888,621.44,954.199,621.44,954.199,486.199,856.888,486.199,1382.0,382.0,1358.0,405.0,1406.0,405.0,1406.0,359.0,1358.0,359.0,135.24100000000004,0,True,False
1259,905.5435,553.8195000000001,856.888,621.44,954.199,621.44,954.199,486.199,856.888,486.199,1381.5,382.0,1358.0,405.0,1405.0,405.0,1405.0,359.0,1358.0,359.0,135.24100000000004,0,True,False
1260,976.18,596.4655,880.52,689.234,1071.84,689.234,1071.84,503.697,880.52,503.697,1381.5,382.0,1358.0,405.0,1405.0,405.0,1405.0,359.0,1358.0,359.0,185.53700000000003,0,True,False
1261,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1381.5,382.0,1358.0,405.0,1405.0,405.0,1405.0,359.0,1358.0,359.0,120.60799999999995,0,True,False
1262,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1381.5,382.0,1358.0,405.0,1405.0,405.0,1405.0,359.0,1358.0,359.0,120.60799999999995,0,True,False
1263,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1380.5,383.0,1357.0,406.0,1404.0,406.0,1404.0,360.0,1357.0,360.0,120.60799999999995,0,True,False
1264,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1380.5,383.0,1357.0,406.0,1404.0,406.0,1404.0,360.0,1357.0,360.0,120.60799999999995,0,True,False
1265,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1380.5,383.0,1357.0,406.0,1404.0,406.0,1404.0,360.0,1357.0,360.0,120.60799999999995,0,True,False
1266,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1380.0,384.0,1356.0,407.0,1404.0,407.0,1404.0,361.0,1356.0,361.0,120.60799999999995,0,True,False
1267,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1379.5,384.0,1356.0,407.0,1403.0,407.0,1403.0,361.0,1356.0,361.0,120.60799999999995,0,True,False
1268,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1379.5,384.0,1356.0,407.0,1403.0,407.0,1403.0,361.0,1356.0,361.0,120.60799999999995,0,True,False
1269,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1379.5,385.0,1356.0,408.0,1403.0,408.0,1403.0,362.0,1356.0,362.0,120.60799999999995,0,True,False
1270,1077.79,561.155,1051.32,621.459,1104.26,621.459,1104.26,500.851,1051.32,500.851,1378.5,385.0,1355.0,408.0,1402.0,408.0,1402.0,362.0,1355.0,362.0,120.60799999999995,0,True,False
1271,1024.71,577.408,1001.08,650.948,1048.34,650.948,1048.34,503.868,1001.08,503.868,1378.5,385.0,1355.0,408.0,1402.0,408.0,1402.0,362.0,1355.0,362.0,147.07999999999998,0,True,False
1272,1024.71,577.408,1001.08,650.948,1048.34,650.948,1048.34,503.868,1001.08,503.868,1378.5,386.0,1355.0,409.0,1402.0,409.0,1402.0,363.0,1355.0,363.0,147.07999999999998,0,True,False
1273,1024.71,577.408,1001.08,650.948,1048.34,650.948,1048.34,503.868,1001.08,503.868,1377.5,386.0,1354.0,409.0,1401.0,409.0,1401.0,363.0,1354.0,363.0,147.07999999999998,0,True,False
1274,1024.71,577.408,1001.08,650.948,1048.34,650.948,1048.34,503.868,1001.08,503.868,1377.5,387.0,1354.0,410.0,1401.0,410.0,1401.0,364.0,1354.0,364.0,147.07999999999998,0,True,False
1275,1024.71,577.408,1001.08,650.948,1048.34,650.948,1048.34,503.868,1001.08,503.868,1377.5,387.0,1354.0,410.0,1401.0,410.0,1401.0,364.0,1354.0,364.0,147.07999999999998,0,True,False
1276,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1377.0,387.0,1354.0,410.0,1400.0,410.0,1400.0,364.0,1354.0,364.0,70.58999999999992,0,True,False
1277,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1376.5,388.0,1353.0,411.0,1400.0,411.0,1400.0,365.0,1353.0,365.0,70.58999999999992,0,True,False
1278,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1376.5,388.0,1353.0,411.0,1400.0,411.0,1400.0,365.0,1353.0,365.0,70.58999999999992,0,True,False
1279,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1376.5,388.0,1353.0,411.0,1400.0,411.0,1400.0,365.0,1353.0,365.0,70.58999999999992,0,True,False
1280,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.5,389.0,1352.0,412.0,1399.0,412.0,1399.0,366.0,1352.0,366.0,70.58999999999992,0,True,False
1281,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.5,389.0,1352.0,412.0,1399.0,412.0,1399.0,366.0,1352.0,366.0,70.58999999999992,0,True,False
1282,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.5,389.0,1352.0,412.0,1399.0,412.0,1399.0,366.0,1352.0,366.0,70.58999999999992,0,True,False
1283,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.5,389.0,1352.0,412.0,1399.0,412.0,1399.0,366.0,1352.0,366.0,70.58999999999992,0,True,False
1284,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.5,390.0,1352.0,413.0,1399.0,413.0,1399.0,367.0,1352.0,367.0,70.58999999999992,0,True,False
1285,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1375.0,390.0,1352.0,413.0,1398.0,413.0,1398.0,367.0,1352.0,367.0,70.58999999999992,0,True,False
1286,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,390.0,1351.0,413.0,1398.0,413.0,1398.0,367.0,1351.0,367.0,70.58999999999992,0,True,False
1287,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,391.0,1351.0,414.0,1398.0,414.0,1398.0,368.0,1351.0,368.0,70.58999999999992,0,True,False
1288,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,391.0,1351.0,414.0,1398.0,414.0,1398.0,368.0,1351.0,368.0,70.58999999999992,0,True,False
1289,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,391.0,1351.0,414.0,1398.0,414.0,1398.0,368.0,1351.0,368.0,70.58999999999992,0,True,False
1290,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,391.0,1351.0,414.0,1398.0,414.0,1398.0,368.0,1351.0,368.0,70.58999999999992,0,True,False
1291,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,391.0,1351.0,414.0,1398.0,414.0,1398.0,368.0,1351.0,368.0,70.58999999999992,0,True,False
1292,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.5,392.0,1351.0,415.0,1398.0,415.0,1398.0,369.0,1351.0,369.0,70.58999999999992,0,True,False
1293,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1374.0,392.0,1350.0,415.0,1398.0,415.0,1398.0,369.0,1350.0,369.0,70.58999999999992,0,True,False
1294,1024.7549999999999,612.736,1004.15,648.031,1045.36,648.031,1045.36,577.441,1004.15,577.441,1373.5,392.0,1350.0,415.0,1397.0,415.0,1397.0,369.0,1350.0,369.0,70.58999999999992,0,True,False
1295,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,393.0,1350.0,416.0,1397.0,416.0,1397.0,370.0,1350.0,370.0,85.28800000000001,0,True,False
1296,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,393.0,1350.0,416.0,1397.0,416.0,1397.0,370.0,1350.0,370.0,85.28800000000001,0,True,False
1297,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,393.0,1350.0,416.0,1397.0,416.0,1397.0,370.0,1350.0,370.0,85.28800000000001,0,True,False
1298,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,393.0,1350.0,416.0,1397.0,416.0,1397.0,370.0,1350.0,370.0,85.28800000000001,0,True,False
1299,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,393.0,1350.0,416.0,1397.0,416.0,1397.0,370.0,1350.0,370.0,85.28800000000001,0,True,False
1300,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.5,394.0,1350.0,417.0,1397.0,417.0,1397.0,371.0,1350.0,371.0,85.28800000000001,0,True,False
1301,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1373.0,394.0,1350.0,417.0,1396.0,417.0,1396.0,371.0,1350.0,371.0,85.28800000000001,0,True,False
1302,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,394.0,1349.0,417.0,1396.0,417.0,1396.0,371.0,1349.0,371.0,85.28800000000001,0,True,False
1303,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,395.0,1349.0,418.0,1396.0,418.0,1396.0,372.0,1349.0,372.0,85.28800000000001,0,True,False
1304,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,395.0,1349.0,418.0,1396.0,418.0,1396.0,372.0,1349.0,372.0,85.28800000000001,0,True,False
1305,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,395.0,1349.0,418.0,1396.0,418.0,1396.0,372.0,1349.0,372.0,85.28800000000001,0,True,False
1306,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,395.0,1349.0,418.0,1396.0,418.0,1396.0,372.0,1349.0,372.0,85.28800000000001,0,True,False
1307,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,395.0,1349.0,418.0,1396.0,418.0,1396.0,372.0,1349.0,372.0,85.28800000000001,0,True,False
1308,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.5,396.0,1349.0,419.0,1396.0,419.0,1396.0,373.0,1349.0,373.0,85.28800000000001,0,True,False
1309,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1372.0,396.0,1348.0,419.0,1396.0,419.0,1396.0,373.0,1348.0,373.0,85.28800000000001,0,True,False
1310,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,396.0,1348.0,419.0,1395.0,419.0,1395.0,373.0,1348.0,373.0,85.28800000000001,0,True,False
1311,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,397.0,1348.0,420.0,1395.0,420.0,1395.0,374.0,1348.0,374.0,85.28800000000001,0,True,False
1312,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,397.0,1348.0,420.0,1395.0,420.0,1395.0,374.0,1348.0,374.0,85.28800000000001,0,True,False
1313,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,397.0,1348.0,420.0,1395.0,420.0,1395.0,374.0,1348.0,374.0,85.28800000000001,0,True,False
1314,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,397.0,1348.0,420.0,1395.0,420.0,1395.0,374.0,1348.0,374.0,85.28800000000001,0,True,False
1315,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,397.0,1348.0,420.0,1395.0,420.0,1395.0,374.0,1348.0,374.0,85.28800000000001,0,True,False
1316,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,398.0,1348.0,421.0,1395.0,421.0,1395.0,375.0,1348.0,375.0,85.28800000000001,0,True,False
1317,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.0,398.0,1348.0,421.0,1394.0,421.0,1394.0,375.0,1348.0,375.0,85.28800000000001,0,True,False
1318,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,398.0,1347.0,421.0,1394.0,421.0,1394.0,375.0,1347.0,375.0,85.28800000000001,0,True,False
1319,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,399.0,1347.0,422.0,1394.0,422.0,1394.0,376.0,1347.0,376.0,85.28800000000001,0,True,False
1320,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,399.0,1347.0,422.0,1394.0,422.0,1394.0,376.0,1347.0,376.0,85.28800000000001,0,True,False
1321,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,399.0,1347.0,422.0,1394.0,422.0,1394.0,376.0,1347.0,376.0,85.28800000000001,0,True,False
1322,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,399.0,1347.0,422.0,1394.0,422.0,1394.0,376.0,1347.0,376.0,85.28800000000001,0,True,False
1323,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,400.0,1346.0,423.0,1393.0,423.0,1393.0,377.0,1346.0,377.0,85.28800000000001,0,True,False
1324,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,400.0,1346.0,423.0,1393.0,423.0,1393.0,377.0,1346.0,377.0,85.28800000000001,0,True,False
1325,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,401.0,1346.0,424.0,1393.0,424.0,1393.0,378.0,1346.0,378.0,85.28800000000001,0,True,False
1326,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.0,401.0,1346.0,424.0,1392.0,424.0,1392.0,378.0,1346.0,378.0,85.28800000000001,0,True,False
1327,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,401.0,1345.0,424.0,1392.0,424.0,1392.0,378.0,1345.0,378.0,85.28800000000001,0,True,False
1328,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,402.0,1345.0,425.0,1392.0,425.0,1392.0,379.0,1345.0,379.0,85.28800000000001,0,True,False
1329,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,402.0,1345.0,425.0,1392.0,425.0,1392.0,379.0,1345.0,379.0,85.28800000000001,0,True,False
1330,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1367.5,403.0,1344.0,426.0,1391.0,426.0,1391.0,380.0,1344.0,380.0,85.28800000000001,0,True,False
1331,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1367.5,403.0,1344.0,426.0,1391.0,426.0,1391.0,380.0,1344.0,380.0,85.28800000000001,0,True,False
1332,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1367.5,403.0,1344.0,426.0,1391.0,426.0,1391.0,380.0,1344.0,380.0,85.28800000000001,0,True,False
1333,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1367.5,402.0,1344.0,425.0,1391.0,425.0,1391.0,379.0,1344.0,379.0,85.28800000000001,0,True,False
1334,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1367.5,402.0,1344.0,425.0,1391.0,425.0,1391.0,379.0,1344.0,379.0,85.28800000000001,0,True,False
1335,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,401.0,1345.0,424.0,1392.0,424.0,1392.0,378.0,1345.0,378.0,85.28800000000001,0,True,False
1336,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,401.0,1345.0,424.0,1392.0,424.0,1392.0,378.0,1345.0,378.0,85.28800000000001,0,True,False
1337,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,401.0,1345.0,424.0,1392.0,424.0,1392.0,378.0,1345.0,378.0,85.28800000000001,0,True,False
1338,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,400.0,1345.0,423.0,1392.0,423.0,1392.0,377.0,1345.0,377.0,85.28800000000001,0,True,False
1339,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,400.0,1345.0,423.0,1392.0,423.0,1392.0,377.0,1345.0,377.0,85.28800000000001,0,True,False
1340,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,400.0,1345.0,423.0,1392.0,423.0,1392.0,377.0,1345.0,377.0,85.28800000000001,0,True,False
1341,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1368.5,399.0,1345.0,422.0,1392.0,422.0,1392.0,376.0,1345.0,376.0,85.28800000000001,0,True,False
1342,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,399.0,1346.0,422.0,1393.0,422.0,1393.0,376.0,1346.0,376.0,85.28800000000001,0,True,False
1343,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,398.0,1346.0,421.0,1393.0,421.0,1393.0,375.0,1346.0,375.0,85.28800000000001,0,True,False
1344,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,398.0,1346.0,421.0,1393.0,421.0,1393.0,375.0,1346.0,375.0,85.28800000000001,0,True,False
1345,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,398.0,1346.0,421.0,1393.0,421.0,1393.0,375.0,1346.0,375.0,85.28800000000001,0,True,False
1346,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,397.0,1346.0,420.0,1393.0,420.0,1393.0,374.0,1346.0,374.0,85.28800000000001,0,True,False
1347,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,397.0,1346.0,420.0,1393.0,420.0,1393.0,374.0,1346.0,374.0,85.28800000000001,0,True,False
1348,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1369.5,397.0,1346.0,420.0,1393.0,420.0,1393.0,374.0,1346.0,374.0,85.28800000000001,0,True,False
1349,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,396.0,1347.0,419.0,1394.0,419.0,1394.0,373.0,1347.0,373.0,85.28800000000001,0,True,False
1350,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,396.0,1347.0,419.0,1394.0,419.0,1394.0,373.0,1347.0,373.0,85.28800000000001,0,True,False
1351,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,395.0,1347.0,418.0,1394.0,418.0,1394.0,372.0,1347.0,372.0,85.28800000000001,0,True,False
1352,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,395.0,1347.0,418.0,1394.0,418.0,1394.0,372.0,1347.0,372.0,85.28800000000001,0,True,False
1353,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,395.0,1347.0,418.0,1394.0,418.0,1394.0,372.0,1347.0,372.0,85.28800000000001,0,True,False
1354,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,394.0,1347.0,417.0,1394.0,417.0,1394.0,371.0,1347.0,371.0,85.28800000000001,0,True,False
1355,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1370.5,394.0,1347.0,417.0,1394.0,417.0,1394.0,371.0,1347.0,371.0,85.28800000000001,0,True,False
1356,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.0,393.0,1348.0,416.0,1394.0,416.0,1394.0,370.0,1348.0,370.0,85.28800000000001,0,True,False
1357,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,393.0,1348.0,416.0,1395.0,416.0,1395.0,370.0,1348.0,370.0,85.28800000000001,0,True,False
1358,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,393.0,1348.0,416.0,1395.0,416.0,1395.0,370.0,1348.0,370.0,85.28800000000001,0,True,False
1359,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,392.0,1348.0,415.0,1395.0,415.0,1395.0,369.0,1348.0,369.0,85.28800000000001,0,True,False
1360,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,392.0,1348.0,415.0,1395.0,415.0,1395.0,369.0,1348.0,369.0,85.28800000000001,0,True,False
1361,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,392.0,1348.0,415.0,1395.0,415.0,1395.0,369.0,1348.0,369.0,85.28800000000001,0,True,False
1362,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,391.0,1348.0,414.0,1395.0,414.0,1395.0,368.0,1348.0,368.0,85.28800000000001,0,True,False
1363,1192.5349999999999,593.579,1139.59,636.223,1245.48,636.223,1245.48,550.935,1139.59,550.935,1371.5,391.0,1348.0,414.0,1395.0,414.0,1395.0,368.0,1348.0,368.0,85.28800000000001,0,True,False
